,tvdb_id,aired_season,aired_episode,name,first_aired,overview,series_tvdb_id,rating,imdb_id,tvdb_avg_rating,tvdb_ratings,first_seen
832,297996,1,8,Ariel,2002-11-15,"The crew visit the planet Ariel because Inara needs to receive an annual Companion physical. The crew is offered a surprising job by Simon: in return for stolen medicine he wants them to get him into a hospital to use a high-end scanner to diagnose River. Simon devises a plan - Kaylee and Wash browse through the local dump and find parts to make an imitation emergency vehicle so the crew can get into the hospital posing as EMTs. Simon and River pose as corpses with the aid of a drug Simon has. While Mal and Zoe round up some medicine, Jayne stays with River and Simon, who are unaware he has ratted them out to the Alliance in return for money.
Jayne rushes Simon through the examination and on the way out Jayne, Simon, and River are caught by the Alliance. Jayne is betrayed by the Alliance and becomes a prisoner himself. They manage to escape as the Men With Blue Hands arrive and ruthlessly execute anyone who had contact with the Tams. Mal and Zoe end up saving their friends and Simon ma",78874,TV-14,tt0579527,8.3,3412,2017-06-01 18:54:33
833,297997,1,9,War Stories,2002-12-06,"Jealous of Zoe's relationship with Mal, Wash insists (thanks to a bit of scheming) that he go with Mal to try to sell some of the medical supplies the crew stole from the Alliance.  In the middle of the deal Mal and Wash are kidnapped by men working for Niska the crime lord, who wants revenge against Mal for the botched train heist.  He tortures Mal and Wash until Zoe shows up offering money in exchange for the prisoners.  Niska says that the money is only enough for one person and Zoe chooses Wash. Wash realizes that Mal's antagonizing him while they were being tortured was to help keep him alive and kicking.  This inspires him to do everything he can to help Zoe rescue Mal from Niska.  The rest of the crew jump on board to save the Captain.
Meanwhile Inara extends her services to a council member.  To the crew of Serenity's surprise, it's a woman. And Simon continues to treat River with some of the medicine he stole but she suffers the occasional relapse as well as displays a penchan",78874,TV-14,tt0579541,8.2,3264,2017-06-01 18:55:06
834,297998,1,10,Objects in Space,2002-12-13,A bounty hunter boards the Serenity to capture River for the Alliance.,78874,TV-14,tt0579531,8.5,3295,2017-06-02 12:24:16
835,297999,1,11,Serenity,2002-12-20,"After a flashback to Zoe's and Mal's days in the wars six years previous, we cut to the modern day where the Serenity crew is running a salvage operation on a deserted ship and are forced to flee with the cargo when the Alliance show up. Their buddy Badger refuses to buy the cargo so they head off to the rim worlds after picking up three passengers: Book, Simon, and Dobson. En route someone sends a signal to the Alliance and it turns out to be Dobson, an undercover Federal agent, who arrests Simon but is glad to take the whole crew in. He shoots Kaylee before being captured, and Simon forces Mal to flee in return for his doctoring services. When Mal investigates Simon's cargo he finds a naked woman...",78874,TV-14,tt0579535,8.3,3415,2017-04-24 21:39:57
836,298001,1,12,Heart of Gold,2003-06-23,The crew of the Serenity are in for a gunfight when one of Inara's companion colleagues asks for their help. The Serenity crew defends a bordello from a gunslinger who got a prostitute pregnant and now intends to collect the child; Mal falls for the bordello's madam.,78874,TV-14,tt0579529,7.9,3084,2017-06-02 11:11:25
837,298002,1,13,Trash,2003-07-21,"Saffron (from ""Our Mrs. Reynolds"") returns - after Mal breaks up her current gig, she convinces him and the crew to help out with a """"perfect crime"""" that isn't. The crime: go to Bellerophon and steal a criminal's prototype laser gun from his collection. The plan: Saffron and Mal sneak in and dump the gun down the trash, bypassing security, and the Serenity crew grab it from the disposal system. Of course, this is Saffron, and it turns out she's married to the crook, Durran, and plans to double-cross Mal. Things don't work out so well and Saffron strands Mal naked in the desert. Fortunately Mal and Inara anticipated a betrayal and set it up so Inara grabs the gun, leaves Saffron behind, and rescues Mal.
Meanwhile, Simon figures out Jayne betrayed them (in ""Ariel"") and the two have words.",78874,TV-14,tt0579540,8.3,3083,2017-06-01 18:56:26
838,298003,1,14,The Message,2003-07-28,"An old war comrade of Mal's and Zoe's, Tracey, mails his corpse to them. He also leaves a message asking them to deliver his body to his family. Some men claiming to be with the Alliance is on the trail of the body and catch up to them demanding the body. The crew can't find anything on Tracey's corpse, but as they prepare to cut it open, Tracey comes back to life. He explains he is smuggling super-organs in his own body. They flee to the planet with the men in hot pursuit and eventually/supposedly agree to give up Tracey. Tracey gets wind of the plan and makes a break for it with Kaylee as a hostage, they shoot him down and Mal reveals they were going to send the officer off since he's out of his jurisdiction and on a personal mission with no authority. Then Tracey dies and they deliver his body for real this time.",78874,TV-14,tt0579538,8.0,3085,2017-06-01 19:16:01
839,298567,5,2,Mother Tucker,2006-09-17,"Peter's mom gets a divorce. Peter feels abandoned until he sees a father figure in his mom's new boyfriend, Tom Tucker. Meanwhile, Brian gets his own NPR style show on the radio.
",75978,TV-MA,tt0837966,7.1,1468,2015-10-07 12:18:19
840,298568,5,1,Stewie Loves Lois,2006-09-10,"Stewie becomes obsessed with Lois, after she saves Rupert. Though Lois doesn't take to the new Stewie all too well. Meanwhile, Peter thinks his doctor is molesting him, when he undergoes a prostate exam.
",75978,TV-MA,tt0828209,7.4,1798,2015-10-07 12:18:19
841,298569,5,3,Hell Comes to Quahog,2006-09-24,"After Peter uses Meg's money to buy himself a tank, she gets a job at the new Superstore in town. However, the Superstore puts all the shops in town out of business and sucks up the city's power supply. Brian and Stewie team up to save the town from the corporate giant.",75978,TV-MA,tt0828207,7.3,1648,2015-10-07 12:18:19
842,298570,5,4,Saving Private Brian,2006-11-05,"Chris is approached to join the military. Brian goes to the recruiting headquarters to voice his opinion, when Stewie signs himself and Brian up for the military. They pass Boot Camp and are shipped to Iraq, where they try to get honorably discharged by doing anything they can. Meanwhile, Chris decides to join a goth band.
",75978,TV-MA,tt0828208,7.3,1524,2015-10-07 12:18:19
843,298883,1,7,Charlie Got Molested,2005-09-15,Charlie and Mac's old high school gym teacher is accused of molestation.,75805,TV-MA,tt0612818,7.6,1092,2016-08-29 11:18:08
844,300336,1,2,Purple Giraffe,2005-09-26,"In a desperate attempt for a second date, Ted invites Robin to a party he is throwing.  However, she doesn't show up and he keeps throwing parties in the hopes she will finally arrive.
",75760,TV-14,tt0606111,7.4,5560,2015-10-07 12:25:38
845,300337,1,3,Sweet Taste of Liberty,2005-10-03,"Ted agrees to let Barney spice up his love life and ends up on a crazy adventure of flying to Philadelphia, encountering the law and visiting the Liberty Bell.
",75760,TV-14,tt0606117,7.6,5033,2015-10-07 12:25:38
846,300338,1,4,Return of the Shirt,2005-10-10,"Ted's outlook on his continuing search for love is altered when he rediscovers a shirt that has not seen daylight in years.  Meanwhile, Barney amuses himself by coaxing Robin into sacrificing her job by saying completely outlandish things on air live for a cash reward.
",75760,TV-14,tt0606112,7.6,5058,2015-10-07 12:25:38
847,300339,1,5,Okay Awesome,2005-10-17,"Ted and Barney start checking out the club scene with their friend Robin whereas Lily and Marshall try to participate in some more ""grown-up"" activities as they draw slowly nearer to their wedding.
",75760,TV-14,tt0606109,7.6,4947,2015-10-07 12:25:38
848,300340,1,6,The Slutty Pumpkin,2005-10-24,"Ted makes his yearly pilgrimage to the rooftop Halloween party in search of a girl dressed as a pumpkin who he met years ago.  Meanwhile, Robin is dumped after driving her new boyfriend away with her independent ways.
",75760,TV-14,tt0606116,7.5,4920,2015-10-07 12:25:38
849,300341,1,7,Matchmaker,2005-11-07,"When a matchmaker with a 100% success rate turns Ted away because he is not compatible with any of the available women in her database, he is still determined that he is going to find his match.  After getting information from the matchmaker’s computer, Ted pays a visit to a very cute but taken dermatologist in an effort to prove the prediction wrong that there are no women out there for him.  Meanwhile, Marshall and Lily are obsessed with ridding their apartment of a critter.",75760,TV-14,tt0606108,7.4,4750,2015-10-07 12:25:38
850,300636,1,14,Bohemian Rhapsody,1998-06-05,"Spike, Jet and Faye are each out catching a bounty.  The bounty they were after, the mastermind behind a gate hack scam, wasn't among the bounties they caught. They have only one clue to help them find their man: four chess pieces, all kings.",76885,TV-MA,tt0822552,8.4,224,2019-05-16 12:10:05
851,300637,1,15,My Funny Valentine,1998-06-12,"Jet, Spike, and Faye are in need of money so Jet decides to catch a bounty head who is a con-artist. Meanwhile, needing to get it off her chest, Faye tells her life story to Ein to try to relieve her stress, though Spike winds up hearing her story, but will it change his opinion of her?",76885,TV-MA,tt0618975,8.6,252,2019-05-17 11:29:52
852,300638,1,16,Black Dog Serenade,1999-02-13,"It begins with Faye complaining about the Bebop's shower. Her nagging of Jet leads to a question about his arm. Then an old partner of Jet's during his days with the ISSP, Fad, calls up wanting to team up with Jet one last time. Fad wants to go after a runaway prison ship that happens to be carrying an old enemy of Jet's, Udai Taxim, who used to be an assassin for the syndicate. Udai had something to do with Jet losing his arm. Jet at first refuses, but finally decides that this is something he must do.",76885,TV-MA,tt0824568,8.2,252,2019-05-18 18:08:43
853,300639,1,17,Mushroom Samba,1999-02-20,The crew and the Bebop are stranded on a strange planet and they are out of food and fuel. Spike and Jet try to fix the Bebop and everybody is hungry. Spike tells Edward to go out and get some food. Ed takes Ein along and she rides off on her motor scooter in search of food.,76885,TV-MA,tt0618974,8.3,252,2019-05-20 17:26:54
854,300640,1,18,Speak Like a Child,1998-06-19,"A package arrives for Faye, and she leaves in a hurry when she finds out it was sent C.O.D. with no return address. Spike opens the package and finds a Beta video cassette. Jet and Spike go on a quest to discover what is on the tape.",76885,TV-MA,tt0618977,8.9,420,2019-05-22 20:20:02
855,300641,1,19,Wild Horses,1999-03-06,"Jet and Faye are after Starship Pirates, while Spike is bringing his ship to be overhauled. After Spike's return to the Bebop, he finds out that Jet and Faye didn't capture the bounty heads. The Starship Pirates have a virus that they transmit by harpooning ships. As long as they avoid getting harpooned, they'll be OK. If they do get harpooned, Jet's solution is to turn of their ships' computer systems and fly them manually. One misstep on Spike's part, and he's a dead man.",76885,TV-MA,tt0822555,8.3,224,2019-05-23 10:57:50
